"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","A1101","","A2301","","B1101","","B1106","","C120110","","C210715","","C3101","","C3107","","C3401","","D2201","","H6133","","I5101","","#A03506","","#A05101","","#F01201","","#I0910103",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A2301_住民基本台帳人口（総数）【人】","注釈","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C210715_事業所数（小売業）【所】","注釈","C3101_農業産出額【百万円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","H6133_百貨店、総合スーパー数【事業所】","注釈","I5101_病院数【施設】","注釈","#A03506_65歳以上人口割合【％】","注釈","#A05101_人口増減率【％】","注釈","#F01201_第1次産業就業者比率【％】","注釈","#I0910103_一般病院数（人口10万人当たり）【施設】","注釈"
"2022100000","2022年度","43424","熊本県 小国町","","***","","6,634","","13,694","","***","","6,593,328","","***","","***","","1,370","","3,919","","0.24","","***","","1","","***","","***","","***","","***",""
"2022100000","2022年度","43425","熊本県 産山村","","***","","1,411","","6,081","","***","","1,239,015","","***","","***","","910","","0","","0.16","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43428","熊本県 高森町","","***","","6,057","","17,506","","***","","5,834,620","","***","","***","","2,340","","8,619","","0.24","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43432","熊本県 西原村","","***","","6,926","","7,722","","***","","8,296,254","","***","","***","","1,120","","65,272","","0.34","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43433","熊本県 南阿蘇村","","***","","10,155","","13,732","","***","","10,290,420","","***","","***","","3,110","","6,248","","0.22","","***","","1","","***","","***","","***","","***",""
"2022100000","2022年度","43441","熊本県 御船町","","***","","17,051","","9,903","","***","","18,155,242","","***","","***","","1,280","","15,426","","0.35","","***","","1","","***","","***","","***","","***",""
"2022100000","2022年度","43442","熊本県 嘉島町","","***","","10,072","","1,665","","***","","13,364,666","","***","","***","","765","","40,445","","0.63","","***","","2","","***","","***","","***","","***",""
"2022100000","2022年度","43443","熊本県 益城町","","***","","33,718","","6,568","","***","","39,972,746","","***","","***","","2,180","","70,317","","0.50","","***","","3","","***","","***","","***","","***",""
"2022100000","2022年度","43444","熊本県 甲佐町","","***","","10,273","","5,793","","***","","9,870,167","","***","","***","","1,190","","12,807","","0.30","","***","","2","","***","","***","","***","","***",""
"2022100000","2022年度","43447","熊本県 山都町","","***","","13,623","","54,467","","***","","11,775,008","","***","","***","","4,860","","8,045","","0.22","","***","","4","","***","","***","","***","","***",""
"2022100000","2022年度","43468","熊本県 氷川町","","***","","11,179","","3,336","","***","","11,935,397","","***","","***","","1,520","","660","","0.28","","***","","1","","***","","***","","***","","***",""
"2022100000","2022年度","43482","熊本県 芦北町","","***","","15,724","","23,401","","***","","14,186,970","","***","","***","","1,410","","18,490","","0.35","","***","","3","","***","","***","","***","","***",""
"2022100000","2022年度","43484","熊本県 津奈木町","","***","","4,324","","3,408","","***","","3,743,246","","***","","***","","270","","3,525","","0.23","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43501","熊本県 錦町","","***","","10,282","","8,504","","***","","10,880,603","","***","","***","","1,570","","29,779","","0.38","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43505","熊本県 多良木町","","***","","8,828","","16,586","","***","","9,513,414","","***","","***","","1,640","","6,247","","0.24","","***","","1","","***","","***","","***","","***",""
"2022100000","2022年度","43506","熊本県 湯前町","","***","","3,608","","4,837","","***","","3,243,039","","***","","***","","567","","2,757","","0.16","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43507","熊本県 水上村","","***","","2,035","","19,096","","***","","1,819,491","","***","","***","","352","","2,432","","0.16","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43510","熊本県 相良村","","***","","4,095","","9,454","","***","","3,734,461","","***","","***","","793","","10,361","","0.20","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43511","熊本県 五木村","","***","","974","","25,292","","***","","1,047,041","","***","","***","","74","","381","","0.21","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43512","熊本県 山江村","","***","","3,276","","12,119","","***","","3,047,195","","***","","***","","383","","731","","0.15","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43513","熊本県 球磨村","","***","","2,958","","20,758","","***","","2,186,790","","***","","***","","559","","340","","0.15","","***","","0","","***","","***","","***","","***",""
"2022100000","2022年度","43514","熊本県 あさぎり町","","***","","14,554","","15,956","","***","","14,786,181","","***","","***","","2,880","","20,850","","0.23","","***","","1","","***","","***","","***","","***",""
"2022100000","2022年度","43531","熊本県 苓北町","","***","","6,571","","6,758","","***","","6,526,612","","***","","***","","612","","937","","0.43","","***","","3","","***","","***","","***","","***",""
"2021100000","2021年度","43100","熊本県 熊本市","","***","","731,722","","39,032","","***","","1,083,991,135","","***","","***","","11,000","","453,338","","0.70","","4","","94","","***","","***","","***","","***",""
"2021100000","2021年度","43101","熊本県 熊本市 中央区","","***","","175,927","","2,545","","***","","-","","***","","***","","-","","13,439","","-","","3","","38","","***","","***","","***","","***",""
"2021100000","2021年度","43102","熊本県 熊本市 東区","","***","","190,793","","5,019","","***","","-","","***","","***","","-","","82,398","","-","","0","","17","","***","","***","","***","","***",""
"2021100000","2021年度","43103","熊本県 熊本市 西区","","***","","90,556","","8,933","","***","","-","","***","","***","","-","","24,451","","-","","1","","8","","***","","***","","***","","***",""
"2021100000","2021年度","43104","熊本県 熊本市 南区","","***","","133,120","","11,001","","***","","-","","***","","***","","-","","147,550","","-","","0","","16","","***","","***","","***","","***",""
"2021100000","2021年度","43105","熊本県 熊本市 北区","","***","","141,326","","11,534","","***","","-","","***","","***","","-","","185,501","","-","","0","","15","","***","","***","","***","","***",""
"2021100000","2021年度","43202","熊本県 八代市","","***","","123,982","","68,129","","***","","143,630,425","","***","","***","","7,070","","285,342","","0.50","","2","","10","","***","","***","","***","","***",""
"2021100000","2021年度","43203","熊本県 人吉市","","***","","31,136","","21,055","","***","","32,613,894","","***","","***","","1,330","","16,716","","0.44","","0","","9","","***","","***","","***","","***",""
"2021100000","2021年度","43204","熊本県 荒尾市","","***","","50,976","","5,737","","***","","55,925,278","","***","","***","","1,320","","45,971","","0.48","","0","","5","","***","","***","","***","","***",""
"2021100000","2021年度","43205","熊本県 水俣市","","***","","23,246","","16,329","","***","","24,053,261","","***","","***","","869","","43,978","","0.38","","0","","7","","***","","***","","***","","***",""
"2021100000","2021年度","43206","熊本県 玉名市","","***","","64,753","","15,260","","***","","75,579,249","","***","","***","","6,230","","54,911","","0.44","","0","","4","","***","","***","","***","","***",""
"2021100000","2021年度","43208","熊本県 山鹿市","","***","","50,051","","29,969","","***","","51,658,461","","***","","***","","6,810","","71,626","","0.33","","0","","6","","***","","***","","***","","***",""
"2021100000","2021年度","43210","熊本県 菊池市","","***","","47,414","","27,685","","***","","50,717,192","","***","","***","","5,850","","204,191","","0.43","","0","","5","","***","","***","","***","","***",""
"2021100000","2021年度","43211","熊本県 宇土市","","***","","36,584","","7,430","","***","","42,564,738","","***","","***","","1,800","","130,547","","0.53","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43212","熊本県 上天草市","","***","","25,652","","12,694","","***","","25,538,062","","***","","***","","1,100","","12,793","","0.25","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43213","熊本県 宇城市","","***","","57,981","","18,861","","***","","64,468,128","","***","","***","","5,490","","143,557","","0.41","","0","","8","","***","","***","","***","","***",""
"2021100000","2021年度","43214","熊本県 阿蘇市","","***","","25,213","","37,630","","***","","27,600,258","","***","","***","","9,040","","114,823","","0.35","","0","","4","","***","","***","","***","","***",""
"2021100000","2021年度","43215","熊本県 天草市","","***","","76,683","","68,382","","***","","77,333,592","","***","","***","","4,790","","31,701","","0.27","","1","","14","","***","","***","","***","","***",""
"2021100000","2021年度","43216","熊本県 合志市","","***","","63,701","","5,319","","***","","84,078,856","","***","","***","","2,110","","540,919","","0.66","","0","","5","","***","","***","","***","","***",""
"2021100000","2021年度","43348","熊本県 美里町","","***","","9,386","","14,400","","***","","8,495,757","","***","","***","","1,140","","3,863","","0.24","","0","","2","","***","","***","","***","","***",""
"2021100000","2021年度","43364","熊本県 玉東町","","***","","5,206","","2,433","","***","","5,348,453","","***","","***","","742","","3,001","","0.31","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43367","熊本県 南関町","","***","","9,201","","6,892","","***","","8,810,369","","***","","***","","1,420","","137,447","","0.40","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43368","熊本県 長洲町","","***","","15,601","","1,944","","***","","16,622,778","","***","","***","","675","","154,401","","0.53","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43369","熊本県 和水町","","***","","9,541","","9,878","","***","","9,090,092","","***","","***","","1,950","","34,040","","0.25","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43403","熊本県 大津町","","***","","35,807","","9,910","","***","","48,260,359","","***","","***","","2,180","","244,501","","0.76","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43404","熊本県 菊陽町","","***","","43,335","","3,746","","***","","67,232,789","","***","","***","","1,430","","209,614","","0.97","","1","","5","","***","","***","","***","","***",""
"2021100000","2021年度","43423","熊本県 南小国町","","***","","3,877","","11,590","","***","","3,648,756","","***","","***","","959","","983","","0.21","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43424","熊本県 小国町","","***","","6,730","","13,694","","***","","6,473,113","","***","","***","","1,450","","3,223","","0.24","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43425","熊本県 産山村","","***","","1,416","","6,081","","***","","1,259,272","","***","","***","","908","","0","","0.16","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43428","熊本県 高森町","","***","","6,121","","17,506","","***","","5,861,178","","***","","***","","2,360","","8,237","","0.24","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43432","熊本県 西原村","","***","","6,729","","7,722","","***","","7,922,208","","***","","***","","1,130","","41,056","","0.35","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43433","熊本県 南阿蘇村","","***","","10,285","","13,732","","***","","9,979,481","","***","","***","","3,200","","6,920","","0.23","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43441","熊本県 御船町","","***","","17,048","","9,903","","***","","18,520,044","","***","","***","","1,320","","14,262","","0.35","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43442","熊本県 嘉島町","","***","","9,891","","1,665","","***","","12,816,328","","***","","***","","764","","32,950","","0.67","","1","","2","","***","","***","","***","","***",""
"2021100000","2021年度","43443","熊本県 益城町","","***","","33,488","","6,568","","***","","39,073,175","","***","","***","","2,240","","70,749","","0.53","","0","","3","","***","","***","","***","","***",""
"2021100000","2021年度","43444","熊本県 甲佐町","","***","","10,326","","5,793","","***","","9,713,074","","***","","***","","1,180","","11,748","","0.31","","0","","2","","***","","***","","***","","***",""
"2021100000","2021年度","43447","熊本県 山都町","","***","","13,966","","54,467","","***","","11,964,509","","***","","***","","4,910","","7,995","","0.22","","0","","4","","***","","***","","***","","***",""
"2021100000","2021年度","43468","熊本県 氷川町","","***","","11,334","","3,336","","***","","11,659,750","","***","","***","","1,550","","603","","0.28","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43482","熊本県 芦北町","","***","","16,141","","23,401","","***","","13,341,451","","***","","***","","1,430","","15,639","","0.35","","0","","3","","***","","***","","***","","***",""
"2021100000","2021年度","43484","熊本県 津奈木町","","***","","4,408","","3,408","","***","","3,628,938","","***","","***","","285","","2,654","","0.23","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43501","熊本県 錦町","","***","","10,391","","8,504","","***","","10,418,602","","***","","***","","1,600","","27,860","","0.39","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43505","熊本県 多良木町","","***","","9,069","","16,586","","***","","9,118,865","","***","","***","","1,650","","5,738","","0.24","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43506","熊本県 湯前町","","***","","3,703","","4,837","","***","","3,150,216","","***","","***","","571","","2,103","","0.16","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43507","熊本県 水上村","","***","","2,088","","19,096","","***","","1,741,829","","***","","***","","359","","2,181","","0.16","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43510","熊本県 相良村","","***","","4,179","","9,454","","***","","3,565,148","","***","","***","","763","","9,943","","0.20","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43511","熊本県 五木村","","***","","1,016","","25,292","","***","","986,953","","***","","***","","75","","372","","0.22","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43512","熊本県 山江村","","***","","3,344","","12,119","","***","","2,796,626","","***","","***","","394","","589","","0.15","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43513","熊本県 球磨村","","***","","3,219","","20,758","","***","","1,963,649","","***","","***","","560","","264","","0.15","","0","","0","","***","","***","","***","","***",""
"2021100000","2021年度","43514","熊本県 あさぎり町","","***","","14,815","","15,956","","***","","14,291,993","","***","","***","","2,910","","18,593","","0.23","","0","","1","","***","","***","","***","","***",""
"2021100000","2021年度","43531","熊本県 苓北町","","***","","6,758","","6,758","","***","","6,395,314","","***","","***","","619","","1,501","","0.45","","0","","3","","***","","***","","***","","***",""
"2020100000","2020年度","43100","熊本県 熊本市","","738,865","","732,702","","39,032","","***","","1,048,403,973","","***","","***","","11,200","","430,405","","0.71","","***","","95","","25.859","","-0.26","","3.21","","10.7",""
"2020100000","2020年度","43101","熊本県 熊本市 中央区","","187,502","","176,568","","2,545","","***","","-","","***","","***","","-","","13,586","","-","","***","","39","","22.833","","0.65","","0.51","","19.2",""
